combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
19409,20160212,2016,FS,71.88,217,,Kavon,Frazier,Kavon Frazier,S,48858,2555536,Central Michigan,72,220,9/16/1993,22.63013699,http://www.nfl.com/player/KavonFrazier/2555536/profile,,,,,,,,,,,18,,,,,
19410,20161203,2016,OLB,74.13,240,,Kris,Frost,Kris Frost,LB,36849,M001265,Auburn,74,240,,,http://www.nfl.com/player/KrisFrost/M001265/profile,,,,,,,,,4.97,29,,,113,,,
19411,20160084,2016,CB,71.5,187,,Kendall,Fuller,Kendall Fuller,DB,24061,2555349,Virginia Tech,71,198,2/13/1995,21.21917808,http://www.nfl.com/player/KendallFuller/2555349/profile,Baltimore,MD,USA,Our Lady of Good Counsel HS,Olney,MD,USA,,,,15,,,,,
19412,20160021,2016,WR,72.13,186,,Will,Fuller,Will Fuller,WR,46556,2555346,Notre Dame,72,185,4/16/1994,22.04931507,http://www.nfl.com/player/WillFuller/2555346/profile,Philadelphia,PA,USA,Roman Catholic HS,Philadelphia,PA,USA,,4.32,33.5,10,4.27,126,6.93,,
19413,20160028,2016,OG,76.38,312,,Joshua,Garnett,Joshua Garnett,OG,94305,2555138,Stanford,77,321,2/21/1994,22.19726027,http://www.nfl.com/player/JoshuaGarnett/2555138/profile,Auburn,WA,USA,Puyallup HS,,WA,USA,,5.32,29,30,4.64,99,7.62,,
19414,20160466,2016,WR,75.38,220,,Keyarris,Garrett,Keyarris Garrett,WR,74104,2556851,Tulsa (OK),75,215,9/26/1992,23.60273973,http://www.nfl.com/player/KeyarrisGarrett/2556851/profile,Mount Pleasant,TX,USA,,,,,,4.53,36.5,14,4.33,128,7.3,,
19415,20160095,2016,OG,77.88,307,,Graham,Glasgow,Graham Glasgow,C,48109,2555182,Michigan,78,308,8/19/1992,23.70684932,http://www.nfl.com/player/GrahamGlasgow/2555182/profile,Philadelphia,PA,USA,Marmion Military Academy,Aurora,IL,USA,,5.13,25,23,4.63,106,7.63,,
19416,20160001,2016,QB,76,215,,Jared,Goff,Jared Goff,QB,94720,2555334,California,76,223,10/14/1994,21.55342466,http://www.nfl.com/player/JaredGoff/2555334/profile,Novato,CA,USA,Marin Catholic HS,Kentfield,CA,USA,,4.82,27,,4.47,110,7.17,,36
19417,20160109,2016,ILB,72.63,242,,B.J.,Goodson,B.J. Goodson,OLB,29631,2555522,Clemson,73,242,5/29/1993,22.93150685,http://www.nfl.com/player/B.J.Goodson/2555522/profile,Lamar,SC,USA,Lamar HS,,SC,USA,,4.69,34.5,30,4.51,118,7.05,,
19418,20160063,2016,DT,76.5,287,,Adam,Gotsis,Adam Gotsis,DT,30332,2555502,Georgia Tech,76,287,9/23/1992,23.6109589,http://www.nfl.com/player/AdamGotsis/2555502/profile,Melbourne,,Canada,Kew HS,Abbotsford,,Australia,,,,,,,,,
19419,20160057,2016,FS,74.5,209,,T.J.,Green,T.J. Green,S,29631,2555537,Clemson,75,211,5/15/1995,20.96986301,http://www.nfl.com/player/T.J.Green/2555537/profile,Sylacauga,AL,USA,Sylacauga HS,,AL,USA,,4.34,35.5,13,,129,,,
19420,20160742,2016,OG,74.75,321,,Darrell,Greene,Darrell Greene,OG,92115,2556839,San Diego State,75,321,10/29/1992,23.51232877,http://www.nfl.com/player/DarrellGreene/2556839/profile,Decatur,GA,USA,,,,,,5.2,21.5,28,4.98,98,8.07,,
19421,20160556,2016,TE,77.25,248,,David,Grinnage,David Grinnage,TE,27607,2556543,NC State,77,265,2/24/1994,22.1890411,http://www.nfl.com/player/DavidGrinnage/2556543/profile,,,,,,,,,4.9,29.5,,,106,,,
19422,20160454,2016,RB,74.13,239,,Glenn,Gronkowski,Glenn Gronkowski,FB,66506,2556544,Kansas State,75,234,3/25/1993,23.10958904,http://www.nfl.com/player/GlennGronkowski/2556544/profile,Buffalo,NY,USA,Williamsville North HS,,NY,USA,,4.71,33,17,4.45,120,7.1,,
19423,20160051,2016,QB,76.38,223,,Christian,Hackenberg,Christian Hackenberg,QB,16802,2555416,Penn State,76,228,2/14/1995,21.21643836,http://www.nfl.com/player/ChristianHackenberg/2555416/profile,Lehighton,PA,USA,Fort Union Military Academy,Fort Union,VA,USA,,4.78,31,,4.33,114,7.04,,
19424,20160155,2016,OT,78,304,,Joe,Haeg,Joe Haeg,OT,58102,2555371,North Dakota State,78,305,3/11/1993,23.14794521,http://www.nfl.com/player/JoeHaeg/2555371/profile,Brainerd,MN,USA,,,,,,5.16,27.5,,4.47,111,7.47,,
19425,20160127,2016,CB,73.63,199,,Deiondre',Hall,Deiondre' Hall,DB,50701,2555366,Northern Iowa,74,206,5/31/1994,21.9260274,http://www.nfl.com/player/Deiondre'Hall/2555366/profile,Columbia,MO,USA,Blue Springs HS,,MO,USA,,4.68,37,,4.06,127,7.07,,
19426,20160089,2016,DT,73.38,309,,Javon,Hargrave,Javon Hargrave,DT,29117,2555239,South Carolina State,74,305,2/7/1993,23.23561644,http://www.nfl.com/player/JavonHargrave/2555239/profile,Salisbury,NC,USA,North Rowan HS,Spencer,NC,USA,,4.93,34.5,29,4.7,109,7.9,,
19427,20160011,2016,CB,70.5,204,,Vernon,Hargreaves,Vernon Hargreaves,DB,32611,2555299,Florida,70,204,6/3/1995,20.91780822,http://www.nfl.com/player/VernonHargreaves/2555299/profile,Tampa,FL,USA,Wharton HS,Tampa,FL,USA,,4.5,39,15,3.98,130,,,
19428,20160670,2016,CB,70.63,176,,De'Vante,Harris,De'Vante Harris,DB,77843,2556833,Texas A&M,71,190,6/30/1993,22.84383562,http://www.nfl.com/player/De'VanteHarris/2556833/profile,Mesquite,TX,USA,,,,,,4.56,38.5,,4.06,124,6.82,,
19429,20160123,2016,OT,77.63,305,,Jerald,Hawkins,Jerald Hawkins,OT,70803,2555420,Louisiana State,78,305,10/16/1993,22.54794521,http://www.nfl.com/player/JeraldHawkins/2555420/profile,Baldwin,LA,USA,West St. Mary HS,Baldwin,LA,USA,,5.23,23.5,23,4.89,100,8.19,,
19430,20160577,2016,DT,77.25,293,,Joel,Heath,Joel Heath,DT,48824,2556551,Michigan State,78,295,6/18/1993,22.87671233,http://www.nfl.com/player/JoelHeath/2556551/profile,,,,,,,,,5.02,33,26,4.52,113,7.44,,
19431,20160177,2016,TE,76.88,244,,Temarrick,Hemingway,Temarrick Hemingway,TE,29117,2555486,South Carolina State,77,251,7/30/1993,22.76164384,http://www.nfl.com/player/TemarrickHemingway/2555486/profile,,,,North Myrtle Beach HS,,SC,USA,,4.71,30.5,18,4.31,115,6.88,,
19432,20160045,2016,RB,74.63,247,,Derrick,Henry,Derrick Henry,RB,35487,2556075,Alabama,75,247,7/17/1994,21.79726027,http://www.nfl.com/player/DerrickHenry/2556075/profile,Yulee,FL,USA,Yulee HS,,FL,USA,,4.54,37,22,4.38,130,7.2,,
19433,20160035,2016,TE,76.88,250,,Hunter,Henry,Hunter Henry,TE,72701,2555341,Arkansas,77,250,12/7/1994,21.40547945,http://www.nfl.com/player/HunterHenry/2555341/profile,Little Rock,AR,USA,Pulaski Academy,Little Rock,AR,USA,,,,13,,,,,
19434,20160132,2016,DT,74.75,303,,Willie,Henry,Willie Henry,DT,48109,2555414,Michigan,75,308,3/20/1994,22.12328767,http://www.nfl.com/player/WillieHenry/2555414/profile,Cleveland,OH,USA,Glenville HS,Cleveland,OH,USA,,5,30.5,28,4.53,110,7.57,,
19435,20160827,2016,RB,72.88,259,,Quayvon,Hicks,Quayvon Hicks,FB,30602,2558298,Georgia,74,251,7/17/1994,21.79726027,http://www.nfl.com/player/QuayvonHicks/2558298/profile,Blackshear,GA,USA,,,,,,,,,,,,,
19436,20160110,2016,TE,77.75,249,,Tyler,Higbee,Tyler Higbee,TE,42101,2555364,Western Kentucky,78,257,1/1/1993,23.3369863,http://www.nfl.com/player/TylerHigbee/2555364/profile,Atlanta,GA,USA,East Lake HS,Tarpon Springs,FL,USA,,,,,,,,,
19437,20160172,2016,WR,73.38,196,,Rashard,Higgins,Rashard Higgins,WR,80523,2555468,Colorado State,73,198,10/7/1994,21.57260274,http://www.nfl.com/player/RashardHiggins/2555468/profile,Dallas,TX,USA,,,,,,4.64,32,13,,116,,,
19438,20160162,2016,QB,75.25,218,,Kevin,Hogan,Kevin Hogan,QB,94305,2555263,Stanford,75,218,10/20/1992,23.5369863,http://www.nfl.com/player/KevinHogan/2555263/profile,McLean,VA,USA,,,,,,4.78,32.5,,4.31,113,6.9,,
19439,20160716,2016,WR,72.63,190,,Johnny,Holton,Johnny Holton,WR,45221,2556805,Cincinnati,73,190,8/22/1990,25.70136986,http://www.nfl.com/player/JohnnyHolton/2556805/profile,,,,Coconut Grove HS,,FL,USA,,4.54,31.5,8,,123,,,
19440,20160081,2016,TE,75.75,254,,Austin,Hooper,Austin Hooper,TE,94305,2555415,Stanford,75,254,11/4/1994,21.49589041,http://www.nfl.com/player/AustinHooper/2555415/profile,San Mateo,CA,USA,De La Salle HS,Concord,CA,USA,,4.72,33,19,4.32,117,7,,
19441,20160185,2016,FS,72.75,201,,DeAndre,Houston-Carson,DeAndre Houston-Carson,S,23185,2555381,William & Mary,73,205,4/13/1993,23.05753425,http://www.nfl.com/player/DeAndreHouston-Carson/2555381/profile,Erie,PA,USA,,,,,,4.54,32.5,13,4.28,115,7.15,,
19442,20160150,2016,RB,71.88,230,,Jordan,Howard,Jordan Howard,RB,47405,2555418,Indiana,73,222,11/2/1994,21.50136986,http://www.nfl.com/player/JordanHoward/2555418/profile,,,,,,,,,,34,16,,122,,,
19443,20160038,2016,CB,72.13,201,,Xavien,Howard,Xavien Howard,DB,76706,2555539,Baylor,73,196,7/4/1993,22.83287671,http://www.nfl.com/player/XavienHoward/2555539/profile,Houston,TX,USA,Phillis Wheatley HS,Houston,TX,USA,,4.58,33,11,4.15,122,7.18,,
19444,20160031,2016,OT,77.75,324,,Germain,Ifedi,Germain Ifedi,OG,77843,2555395,Texas A&M,77,325,6/2/1994,21.92054795,http://www.nfl.com/player/GermainIfedi/2555395/profile,Houston,TX,USA,Westside HS,Houston,TX,USA,,5.27,32.5,24,4.75,109,,,
19445,20160152,2016,DT,75.5,299,,Matthew,Ioannidis,Matthew Ioannidis,DT,19122,2555240,Temple,75,305,1/11/1994,22.30958904,http://www.nfl.com/player/MatthewIoannidis/2555240/profile,Marlton,NJ,USA,,,,,,5.03,28,32,4.68,108,7.78,,
19446,20160036,2016,OLB,73,245,,Myles,Jack,Myles Jack,OLB,90095,2555329,UCLA,73,244,9/3/1995,20.66575342,http://www.nfl.com/player/MylesJack/2555329/profile,Scottsdale,AZ,USA,Bellevue HS,,WA,USA,,,,19,,,,,
19447,20160920,2016,DE,75.88,273,,Branden,Jackson,Branden Jackson,DE,79415,2556880,Texas Tech,76,270,11/11/1992,23.47671233,http://www.nfl.com/player/BrandenJackson/2556880/profile,McKeesport,PA,USA,,,,,,5.06,31.5,20,4.77,113,7.4,,
19448,20160833,2016,OT,77,313,,Dominick,Jackson,Dominick Jackson,OT,35487,2556413,Alabama,77,313,,,http://www.nfl.com/player/DominickJackson/2556413/profile,Cupertino,CA,USA,,,,,,,26,20,,97,,,
19449,20160024,2016,CB,72.38,189,,William,Jackson,William Jackson,DB,77006,2556367,Houston,72,190,10/27/1992,23.51780822,http://www.nfl.com/player/WilliamJackson/2556367/profile,Houston,TX,USA,Phillis Wheatey HS,Houston,TX,USA,,4.37,,10,,116,,,
19450,20160176,2016,RB,73,238,,Andy,Janovich,Andy Janovich,FB,68588,2555432,Nebraska,73,238,5/23/1993,22.94794521,http://www.nfl.com/player/AndyJanovich/2555432/profile,,,,Gretna HS,,NE,USA,,4.81,34,30,4.32,119,7.28,,
19451,20160147,2016,DT,75.88,291,,Quinton,Jefferson,Quinton Jefferson,DT,20740,2555358,Maryland,76,291,3/31/1993,23.09315068,http://www.nfl.com/player/QuintonJefferson/2555358/profile,Pittsburgh,PA,USA,Woodland Hills HS,Pittsburgh,PA,USA,,4.95,29,24,4.37,,7.95,,
19452,20160083,2016,OLB,74.63,259,,Jordan,Jenkins,Jordan Jenkins,LB,30602,2555256,Georgia,75,259,7/1/1994,21.84109589,http://www.nfl.com/player/JordanJenkins/2555256/profile,Houston,TX,USA,Harris County HS,Hamilton,GA,USA,,4.8,36.5,16,,121,,,
19453,20160043,2016,DT,76.38,314,,Austin,Johnson,Austin Johnson,DT,16802,2556368,Penn State,76,314,5/8/1994,21.9890411,http://www.nfl.com/player/AustinJohnson/2556368/profile,Galloway,NJ,USA,St. Augustine Preparatory HS,Richland,NJ,USA,,5.32,26,25,4.75,96,7.84,,
19454,20160663,2016,ILB,73.38,234,,C.J.,Johnson,C.J. Johnson,LB,38677,2556831,Mississippi,73,234,5/23/1992,23.94794521,http://www.nfl.com/player/C.J.Johnson/2556831/profile,,,,Philadelphia HS,,PA,USA,,4.81,,,4.52,,,,
19455,20160467,2016,RB,72.5,238,,Devon,Johnson,Devon Johnson,RB,25755,2556854,Marshall,73,243,7/28/1993,22.76712329,http://www.nfl.com/player/DevonJohnson/2556854/profile,Richlands,VA,USA,,,,,,,,,,,,,
19456,20160759,2016,OT,77.5,301,,Tyler,Johnstone,Tyler Johnstone,OT,97403,2556808,Oregon,77,293,9/29/1992,23.59452055,http://www.nfl.com/player/TylerJohnstone/2556808/profile,Chandler,AZ,USA,,,,,,5.21,30.5,24,4.6,104,7.31,,
19457,20160139,2016,QB,77,253,,Cardale,Jones,Cardale Jones,QB,43210,2555426,Ohio State,77,250,9/29/1992,23.59452055,http://www.nfl.com/player/CardaleJones/2555426/profile,Cleveland,OH,USA,Glenville HS,Cleveland,OH,USA,,4.81,36,,,,,,
19458,20160743,2016,WR,74.63,209,,Cayleb,Jones,Cayleb Jones,WR,85721,2556840,Arizona,75,209,3/21/1993,23.12054795,http://www.nfl.com/player/CaylebJones/2556840/profile,,,,,,,,,4.65,33.5,9,4.14,,6.99,,
19459,20160037,2016,DT,77.75,310,,Chris,Jones,Chris Jones,DT,39762,2556369,Mississippi State,78,310,7/3/1994,21.83561644,http://www.nfl.com/player/ChrisJones/2556369/profile,Houston,MS,USA,Houston HS,,MS,USA,,5.03,24.5,26,4.62,106,7.44,,
19460,20160060,2016,CB,69.88,197,,Cyrus,Jones,Cyrus Jones,DB,35487,2555380,Alabama,70,200,11/29/1993,22.42739726,http://www.nfl.com/player/CyrusJones/2555380/profile,Alexander City,AL,USA,Gilman School,Baltimore,MD,USA,,4.49,33,10,4.21,116,6.71,,
19461,20160052,2016,OLB,72.88,222,,Deion,Jones,Deion Jones,OLB,70803,2555162,Louisiana State,73,222,11/4/1994,21.49589041,http://www.nfl.com/player/DeionJones/2555162/profile,New Orleans,LA,USA,Jesuit HS,New Orleans,LA,USA,,4.59,33,,,120,,,
19462,20160667,2016,CB,69.13,186,,Jonathan,Jones,Jonathan Jones,DB,36849,2556571,Auburn,70,190,9/20/1993,22.61917808,http://www.nfl.com/player/JonathanJones/2556571/profile,,,,,,,,,4.33,36,19,4.25,123,7.25,,
19463,20160014,2016,SS,69.63,205,,Karl,Joseph,Karl Joseph,S,26506,2555342,West Virginia,70,205,9/8/1993,22.65205479,http://www.nfl.com/player/KarlJoseph/2555342/profile,Miami,FL,USA,Edgewater HS,Orlando,FL,USA,,,,,,,,,
19464,20160146,2016,DE,75,275,,Matthew,Judon,Matthew Judon,DE,49401,2555505,Grand Valley State (MI),75,263,8/15/1992,23.71780822,http://www.nfl.com/player/MatthewJudon/2555505/profile,Pontiac,MI,USA,West Bloomfield HS,,MI,USA,,4.73,35,30,4.52,109,7.67,,
19465,20160575,2016,DT,77.13,295,,Ufomba,Kamalu,Ufomba Kamalu,DE,33124,2556574,Miami (FL),78,300,11/2/1992,23.50136986,http://www.nfl.com/player/UfombaKamalu/2556574/profile,,,,Starr's Mill HS,Fayetteville,GA,USA,,5.01,25,26,4.58,106,7.32,,
19466,20160859,2016,OG,75.25,317,,Nila,Kasitati,Nila Kasitati,OG,73019,2556881,Oklahoma,76,315,4/25/1993,23.02465753,http://www.nfl.com/player/NilaKasitati/2556881/profile,,,,,,,,,5.32,27.5,12,4.83,107,8.3,,
19467,20160070,2016,DE,78.5,285,,Bronson,Kaufusi,Bronson Kaufusi,DE,84602,2555244,BYU,78,285,7/6/1991,24.83013699,http://www.nfl.com/player/BronsonKaufusi/2555244/profile,Provo,UT,USA,Timpview HS,,UT,USA,,4.87,30,25,4.25,111,7.03,,
19468,20160244,2016,SS,76,216,,Jayron,Kearse,Jayron Kearse,S,29631,2555156,Clemson,76,215,2/11/1994,22.22465753,http://www.nfl.com/player/JayronKearse/2555156/profile,Fort Myers,FL,USA,,,,,,4.62,31.5,16,,124,7.06,,
19469,20160018,2016,C,76,311,,Ryan,Kelly,Ryan Kelly,C,35487,2555191,Alabama,76,309,5/30/1993,22.92876712,http://www.nfl.com/player/RyanKelly/2555191/profile,West Chester,OH,USA,Lakota West HS,West Chester,OH,USA,,5.03,30,26,4.59,103,7.58,,
19470,20160093,2016,QB,73.25,220,,Cody,Kessler,Cody Kessler,QB,90089,2555387,USC,73,215,5/11/1993,22.98082192,http://www.nfl.com/player/CodyKessler/2555387/profile,Bakersfield,CA,USA,Centennial HS,Bakersfield,CA,USA,,4.89,29.5,,4,104,7.32,,
19471,20160111,2016,SS,73.88,217,,Miles,Killebrew,Miles Killebrew,S,84720,2555315,Southern Utah,74,222,5/10/1993,22.98356164,http://www.nfl.com/player/MilesKillebrew/2555315/profile,Anderson,IN,USA,Foothill HS,Henderson,NV,USA,,4.65,38,22,4.18,127,6.93,,
19472,20160129,2016,SS,70,207,,Derrick,Kindred,Derrick Kindred,S,76109,2555540,Texas Christian,70,210,12/15/1993,22.38356164,http://www.nfl.com/player/DerrickKindred/2555540/profile,San Antonio,TX,USA,Karen Wagner HS,San Antonio,TX,USA,,4.5,37.5,,4.29,123,7.05,,
19473,20161204,2016,ILB,72,236,,Raphael,Kirby,Raphael Kirby,LB,33124,M001266,Miami (FL),72,236,,,http://www.nfl.com/player/RaphaelKirby/M001266/profile,,,,,,,,,,,27,,,,,
19474,20160715,2016,OG,76.5,335,,Denver,Kirkland,Denver Kirkland,OG,72701,2556857,Arkansas,76,335,3/6/1994,22.16164384,http://www.nfl.com/player/DenverKirkland/2556857/profile,Miami,FL,USA,,,,,,5.55,22.5,19,5.06,94,8.72,,
19475,20160113,2016,ILB,74,243,,Nick,Kwiatkoski,Nick Kwiatkoski,LB,26506,2555288,West Virginia,74,242,5/26/1993,22.93972603,http://www.nfl.com/player/NickKwiatkoski/2555288/profile,Pittsburgh,PA,USA,Bethel Park HS,,PA,USA,,4.73,32,19,4.22,120,7.16,,
19476,20160237,2016,RB,72.25,209,,Daniel,Lasco,Daniel Lasco,RB,94720,2555219,California,73,205,10/9/1992,23.56712329,http://www.nfl.com/player/DanielLasco/2555219/profile,,,,,,,,,4.46,41.5,23,4.26,135,7.22,,
19477,20160722,2016,DT,76.25,311,,Darius,Latham,Darius Latham,DT,47405,2556811,Indiana,76,305,11/9/1994,21.48219178,http://www.nfl.com/player/DariusLatham/2556811/profile,,,,,,,,,5.32,29,,4.63,100,7.76,,
19478,20160243,2016,WR,74.5,203,,Kenny,Lawler,Kenny Lawler,WR,94720,2555471,California,74,203,6/25/1994,21.85753425,http://www.nfl.com/player/KennyLawler/2555471/profile,Pomona,CA,USA,,,,,,4.64,31,,4.2,111,7.13,,
19479,20160498,2016,DT,73,320,,Nile,Lawrence-Stample,Nile Lawrence-Stample,DT,32306,2556858,Florida State,73,326,7/14/1992,23.80547945,http://www.nfl.com/player/NileLawrence-Stample/2556858/profile,,,,,,,,,,,,,,,,
19480,20160019,2016,DE,74.63,269,,Shaq,Lawson,Shaq Lawson,DE,29631,2555252,Clemson,75,267,6/17/1994,21.87945205,http://www.nfl.com/player/ShaqLawson/2555252/profile,Lake Wylie,SC,USA,D.W. Daniel HS,Central,SC,USA,,4.7,33,,4.21,120,7.16,,
19481,20160020,2016,OLB,72.75,232,,Darron,Lee,Darron Lee,OLB,43210,2555322,Ohio State,73,232,10/18/1994,21.54246575,http://www.nfl.com/player/DarronLee/2555322/profile,Chattanooga,TN,USA,New Albany HS,,OH,USA,,4.47,35.5,17,4.2,133,7.12,,
19482,20160130,2016,OT,78,312,,Alex,Lewis,Alex Lewis,OT,68588,2555353,Nebraska,78,315,4/21/1992,24.03561644,http://www.nfl.com/player/AlexLewis/2555353/profile,Tempe,AZ,USA,Mountain Point HS,Tempe,AZ,USA,,5.22,29.5,27,4.72,100,7.94,,
19483,20160687,2016,WR,72.38,201,,Roger,Lewis,Roger Lewis,WR,43403,2556592,Bowling Green (OH),72,203,11/27/1993,22.43287671,http://www.nfl.com/player/RogerLewis/2556592/profile,,,,,,,,,4.57,33.5,8,,116,,,
19484,20160192,2016,WR,72,197,,Kolby,Listenbee,Kolby Listenbee,WR,76109,2555350,Texas Christian,73,183,1/25/1994,22.27123288,http://www.nfl.com/player/KolbyListenbee/2555350/profile,Arlington,TX,USA,,,,,,4.39,35.5,15,,129,,,
19485,20160629,2016,OLB,75.13,238,,Cory,Littleton,Cory Littleton,OLB,98195,2556593,Washington,75,225,11/18/1993,22.45753425,http://www.nfl.com/player/CoryLittleton/2556593/profile,,,,Mount Miguel HS,Spring Valley,CA,USA,,4.73,29.5,,4.32,114,7.11,,
19486,20160630,2016,FS,69.88,202,,Jordan,Lomax,Jordan Lomax,S,52242,2556594,Iowa,70,194,10/13/1993,22.55616438,http://www.nfl.com/player/JordanLomax/2556594/profile,Fairfax,VA,USA,DeMatha Catholic HS,,MD,USA,,4.75,36,8,4.15,120,7.18,,
19487,20160794,2016,OLB,72.63,241,,Steve,Longa,Steve Longa,LB,7102,2556595,Rutgers,72,241,9/29/1994,21.59452055,http://www.nfl.com/player/SteveLonga/2556595/profile,Saddle Brook,NJ,USA,,,,,,4.78,32,19,4.56,116,7.5,,
19488,20160114,2016,WR,73.75,215,,Ricardo,Louis,Ricardo Louis,WR,36849,2555473,Auburn,74,215,3/23/1994,22.11506849,http://www.nfl.com/player/RicardoLouis/2555473/profile,Miami,FL,USA,Miami Beach HS,,FL,USA,,4.43,38,18,,132,,,
19489,20160137,2016,DE,77.75,296,,Dean,Lowry,Dean Lowry,DE,60208,2555274,Northwestern,78,296,6/9/1994,21.90136986,http://www.nfl.com/player/DeanLowry/2555274/profile,Rockford,IL,USA,Boylan HS,Rockford,IL,USA,,4.87,32.5,30,4.38,114,7.26,,
19490,20160204,2016,SS,71.63,201,,Jordan,Lucas,Jordan Lucas,S,16802,2555542,Penn State,72,202,8/2/1993,22.75342466,http://www.nfl.com/player/JordanLucas/2555542/profile,White Plains,NY,USA,,,,,,,,,,,,,
19491,20160026,2016,QB,78.63,244,,Paxton,Lynch,Paxton Lynch,QB,38152,2555316,Memphis,79,244,2/12/1994,22.22191781,http://www.nfl.com/player/PaxtonLynch/2555316/profile,San Antonio,TX,USA,Trinity Christian Academy,Deltona,FL,USA,,4.86,36,,4.26,118,7.14,,
19492,20160795,2016,RB,72.25,223,,Tre,Madden,Tre Madden,RB,90089,2556603,USC,72,235,8/16/1993,22.71506849,http://www.nfl.com/player/TreMadden/2556603/profile,,,,,,,,,,,24,,,,,
19493,20161205,2016,DT,72,287,,Luther,Maddy,Luther Maddy,DL,24061,M001267,Virginia Tech,72,287,,,http://www.nfl.com/player/LutherMaddy/M001267/profile,,,,,,,,,,,29,,,,,
19494,20160592,2016,OLB,75.25,247,,Curt,Maggitt,Curt Maggitt,LB,37998,2556405,Tennessee,75,247,2/4/1993,23.24383562,http://www.nfl.com/player/CurtMaggitt/2556405/profile,,,,,,,,,,,,,,,,
19495,20160694,2016,TE,76.5,247,,Ryan,Malleck,Ryan Malleck,TE,24061,2556605,Virginia Tech,76,249,7/22/1993,22.78356164,http://www.nfl.com/player/RyanMalleck/2556605/profile,Teaneck,NJ,USA,,,,,,,34.5,18,4.33,121,7,,
19496,20160731,2016,WR,69.38,201,,Byron,Marshall,Byron Marshall,WR,97403,2556841,Oregon,69,201,2/13/1994,22.21917808,http://www.nfl.com/player/ByronMarshall/2556841/profile,San Jose,CA,USA,,,,,,,,17,,,,,
19497,20160702,2016,WR,70.5,200,,Jalin,Marshall,Jalin Marshall,WR,43210,2556606,Ohio State,70,200,7/21/1995,20.78630137,http://www.nfl.com/player/JalinMarshall/2556606/profile,Middletown,OH,USA,Middletown HS,Middletown,OH,USA,,4.6,37.5,16,4.13,125,6.8,,
19498,20160242,2016,RB,71.38,219,,Keith,Marshall,Keith Marshall,RB,30602,2555459,Georgia,71,222,2/16/1994,22.2109589,http://www.nfl.com/player/KeithMarshall/2555459/profile,,,,,,,,,4.31,30.5,25,,,,,
19499,20160050,2016,C,76.13,299,,Nick,Martin,Nick Martin,C,46556,2555189,Notre Dame,77,300,4/29/1993,23.01369863,http://www.nfl.com/player/NickMartin/2555189/profile,Indianapolis,IN,USA,Bishop Chatard HS,,IN,USA,,5.22,28,28,4.72,97,7.57,,
19500,20160131,2016,ILB,73.63,237,,Blake,Martinez,Blake Martinez,LB,94305,2555161,Stanford,74,237,1/9/1994,22.31506849,http://www.nfl.com/player/BlakeMartinez/2555161/profile,Tucson,AZ,USA,Canyon del Oro HS,Tucson,AZ,USA,,4.71,28.5,22,4.2,113,6.98,,
19501,20160818,2016,OT,78.75,316,,Tyler,Marz,Tyler Marz,OT,53706,2556755,Wisconsin,79,316,9/9/1992,23.64931507,http://www.nfl.com/player/TylerMarz/2556755/profile,,,,,,,,,5.54,27.5,19,4.97,99,8.38,,
19502,20160246,2016,ILB,72,238,,Tyler,Matakevich,Tyler Matakevich,LB,19122,2555171,Temple,73,235,12/22/1992,23.36438356,http://www.nfl.com/player/TylerMatakevich/2555171/profile,Stratford,CT,USA,,,,,,4.81,31,22,4.5,112,7.19,,
19503,20160426,2016,DT,75.13,338,,Chris,Mayes,Chris Mayes,DT,30602,2556439,Georgia,75,321,9/27/1991,24.60273973,http://www.nfl.com/player/ChrisMayes/2556439/profile,,,,,,,,,5.34,23.5,33,5.13,104,,,
19504,20160240,2016,DL,78.13,239,,Alex,McCalister,Alex McCalister,DE,32611,2555510,Florida,78,239,10/17/1993,22.54520548,http://www.nfl.com/player/AlexMcCalister/2555510/profile,,,,,,,,,4.8,34.5,,4,128,7.01,,
19505,20160468,2016,TE,77.5,250,,Jake,McGee,Jake McGee,TE,32611,2556860,Florida,77,252,9/19/1991,24.62465753,http://www.nfl.com/player/JakeMcGee/2556860/profile,Richmond,VA,USA,,,,,,,,17,,,,,
19506,20160144,2016,OG,76.25,306,,Connor,McGovern,Connor McGovern,OG,65211,2555133,Missouri,76,306,4/27/1993,23.01917808,http://www.nfl.com/player/ConnorMcGovern/2555133/profile,Fargo,ND,USA,Shanley HS,Fargo,ND,USA,,5.11,33,33,4.65,109,7.5,,
19507,20160594,2016,WR,75.63,207,,MeKale,McKay,MeKale McKay,WR,45221,2556392,Cincinnati,77,210,8/4/1993,22.74794521,http://www.nfl.com/player/MeKaleMcKay/2556392/profile,,,,,,,,,4.55,35,12,4.63,123,7.08,,
19508,20160811,2016,ILB,73,248,,Cassanova,McKinzy,Cassanova McKinzy,LB,36849,2556614,Auburn,75,257,11/17/1992,23.46027397,http://www.nfl.com/player/CassanovaMcKinzy/2556614/profile,,,,,,,,,,,21,,,,,
